"depthclass","hind","simulation","varname","year","month","date","unit","value_dc_610","value_dc_620","value_dc_630","value_610","value_620","value_630","value_dc_610_to_630"
"Bottom","yes","ssp585","temp",2034,3,2034-03-16,"Celsius",2.76640094625603,2.39448747342239,3.62691688987338,2.74789322921824,2.55722840037287,2.89192145000408,3.04822180415394
"Bottom","yes","ssp585","temp",2034,4,2034-04-15,"Celsius",2.53070469110264,2.9751037276141,4.52324537500573,2.37766697210439,2.89357717879302,3.76142056345906,3.5574572521816
"Bottom","yes","ssp585","temp",2034,5,2034-05-16,"Celsius",3.33451678189349,3.8950624556223,5.97217804250242,2.90348909067093,3.48889697898631,4.92907916396482,4.68574950238964
"Bottom","yes","ssp585","temp",2034,6,2034-06-15,"Celsius",4.26090077559585,4.84742222639476,7.3485260517736,3.44653393216258,4.08556100810905,6.05667539623217,5.82268091856388
"Bottom","yes","ssp585","temp",2034,7,2034-07-16,"Celsius",5.04440350256646,5.63400074874618,8.6187842991906,4.02190791337799,4.69985126862251,7.30823608799113,6.82677444576761
"Bottom","yes","ssp585","temp",2034,8,2034-08-16,"Celsius",5.76662081806499,6.40316535594105,9.18968926356051,4.50305696271457,5.34254153104712,7.92738542123385,7.4941487658437
"Bottom","yes","ssp585","temp",2034,9,2034-09-15,"Celsius",6.29349311458236,7.30141649662744,9.4711197944656,4.87779751882167,6.02979852240402,8.13589591101847,8.01667604392022
"Bottom","yes","ssp585","temp",2034,10,2034-10-16,"Celsius",6.68440736433686,7.98359361403083,9.0565119487141,5.30828553701715,6.49995144495259,7.65345493361539,8.12747693400009
"Bottom","yes","ssp585","temp",2034,11,2034-11-15,"Celsius",6.78873559843384,7.69574458050808,8.06306115105079,5.68362551881013,6.57556087994156,6.84316795186354,7.62389292446249
"Bottom","yes","ssp585","temp",2034,12,2034-12-16,"Celsius",5.98088796795987,6.35530765549702,6.18204852560235,5.09974778341357,5.56823587171271,5.03432738008149,6.17899958516932
"Bottom","yes","ssp585","temp",2035,1,2035-01-16,"Celsius",4.71398935836967,4.80695482455817,4.53962773979671,4.27937100502594,4.39380437067771,3.80236758795978,4.6619318139979
"Bottom","yes","ssp585","temp",2035,2,2035-02-14,"Celsius",3.55543006323591,3.47400174285515,3.49554009673444,3.30910999923372,3.43986743536427,2.86238141775003,3.50505898489658
"Bottom","yes","ssp585","temp",2035,3,2035-03-16,"Celsius",2.4008392714939,2.72384322408831,3.18427537503982,2.46721935088167,2.80629118000869,2.46164705842692,2.84703916532755
"Bottom","yes","ssp585","temp",2035,4,2035-04-15,"Celsius",2.52894644997629,2.88872899583024,3.78611513931027,2.37598294303885,2.81431554070024,2.92112777351922,3.19951850864684
"Bottom","yes","ssp585","temp",2035,5,2035-05-16,"Celsius",3.28913738387753,3.84193876548142,5.23854906549091,2.8565391118332,3.43537108683098,4.07134239674126,4.32749189336169
"Bottom","yes","ssp585","temp",2035,6,2035-06-15,"Celsius",4.21632102965249,4.75747819829109,6.61247939061938,3.39845754070317,3.98997106172097,5.25455237988771,5.45298843555284
"Bottom","yes","ssp585","temp",2035,7,2035-07-16,"Celsius",4.95459349767114,5.4001214690699,7.77063346991355,3.91903623555908,4.41730745141765,6.37570498141555,6.35337656530668
"Bottom","yes","ssp585","temp",2035,8,2035-08-16,"Celsius",5.67533658177966,6.07557414497061,8.48602307562506,4.3905456350434,4.93268761755182,7.18362405608875,7.05872249646544
"Bottom","yes","ssp585","temp",2035,9,2035-09-15,"Celsius",6.17054592734003,6.70820081316747,8.93017547360702,4.73533436693915,5.3677415150212,7.40193377200231,7.5702713249096
"Bottom","yes","ssp585","temp",2035,10,2035-10-16,"Celsius",6.21833038802894,7.04469083101087,8.09032507622404,4.9215967345307,5.64174350573091,6.65326521350739,7.30014582949576
"Bottom","yes","ssp585","temp",2035,11,2035-11-15,"Celsius",6.15485957272138,6.78898921143997,6.77349342969111,5.10696621906656,5.7366019373603,5.69716361766085,6.61584389121992
"Bottom","yes","ssp585","temp",2035,12,2035-12-16,"Celsius",5.99824145827319,6.3457352685092,6.04576561366513,5.11398516054761,5.56076754517367,4.9534843869259,6.11928820241477
"Bottom","yes","ssp585","temp",2036,1,2036-01-16,"Celsius",5.39927801545926,5.63077798370391,5.07781911384324,4.85211930767263,5.09975877700881,4.19209272862943,5.32052994921683
"Bottom","yes","ssp585","temp",2036,2,2036-02-15,"Celsius",5.36482529372725,5.59673025369085,4.67182236724791,4.68310388497699,4.80382311653637,3.78724523311854,5.11848764080105
"Bottom","yes","ssp585","temp",2036,3,2036-03-16,"Celsius",5.05441332789073,5.16583788425766,4.4711829371472,4.50460174975274,4.65295691056871,3.71259923924531,4.82309324360416
"Bottom","yes","ssp585","temp",2036,4,2036-04-15,"Celsius",5.05322949641727,5.13921243738799,4.98089651542441,4.7937207357382,4.87946816571686,4.28312071219702,5.0452238539686
"Bottom","yes","ssp585","temp",2036,5,2036-05-16,"Celsius",5.49509433144232,5.54595434728227,6.24136947707234,5.13884422237466,5.1522878526017,5.24380963139108,5.84652126765543
"Bottom","yes","ssp585","temp",2036,6,2036-06-15,"Celsius",6.28532769425121,6.17891114324329,7.63546274527883,5.62974828125056,5.50062943300974,6.36937096057777,6.86424467235615
"Bottom","yes","ssp585","temp",2036,7,2036-07-16,"Celsius",6.76929249543261,6.54403956373871,8.75327217141972,5.99765911119092,5.79924682409228,7.45610380206,7.60025124471551
"Bottom","yes","ssp585","temp",2036,8,2036-08-16,"Celsius",7.17549491293171,6.98097466687492,9.34338567192338,6.23954840291773,6.06544678433132,8.08983951162757,8.0982748404333
"Bottom","yes","ssp585","temp",2036,9,2036-09-15,"Celsius",7.51178080035819,7.55381348984131,9.41608113754815,6.28946953432862,6.31148560967887,8.06121855735739,8.38338127895393
"Bottom","yes","ssp585","temp",2036,10,2036-10-16,"Celsius",7.8405841621943,8.09680642838636,8.96145732286826,6.26752755958541,6.60343408219543,7.5550550667504,8.41995432463411
"Bottom","yes","ssp585","temp",2036,11,2036-11-15,"Celsius",7.37463158496422,7.75542963094441,7.75885265024917,6.21663569053169,6.63078338924242,6.57282599568277,7.65720023511462
"Bottom","yes","ssp585","temp",2036,12,2036-12-16,"Celsius",6.72865748615765,6.9436721871959,6.45847168921233,5.71324261630885,6.02727481908335,5.19830153946885,6.66832795632456
"Bottom","yes","ssp585","temp",2037,1,2037-01-16,"Celsius",5.72046928280469,5.9327071006349,5.7022425225468,5.12056348998015,5.35848929232731,4.64426181295477,5.77307186277692
"Bottom","yes","ssp585","temp",2037,2,2037-02-14,"Celsius",5.55904623579955,6.10342992141151,5.5796913336822,4.83058873648628,5.12940214697184,4.50106637724286,5.72439124138408
"Bottom","yes","ssp585","temp",2037,3,2037-03-16,"Celsius",5.46973877387007,5.7982369021181,5.36086432992404,4.8234836559885,5.13118465339338,4.57742349803296,5.51474673921991
"Bottom","yes","ssp585","temp",2037,4,2037-04-15,"Celsius",5.37393731323997,5.63312552467231,5.75618311485462,5.10089207701848,5.33270674099349,5.16690990994108,5.62075966855458
"Bottom","yes","ssp585","temp",2037,5,2037-05-16,"Celsius",5.82955754072358,6.0098405831744,6.90565929574012,5.48488320227107,5.61968619350875,6.02047715600916,6.36695399951774
"Bottom","yes","ssp585","temp",2037,6,2037-06-15,"Celsius",6.53009325751648,6.6098779731553,8.37482888245527,5.89371221344243,5.95864868159009,7.17511144883012,7.38562786183745
"Bottom","yes","ssp585","temp",2037,7,2037-07-16,"Celsius",7.15856384581101,6.96338029305301,9.49182669248324,6.44354481164194,6.30584206644946,8.26813515429109,8.15579847842056
"Bottom","yes","ssp585","temp",2037,8,2037-08-16,"Celsius",7.68270649977486,7.48327715947037,10.0391190316217,6.86470616693234,6.69388440858511,8.82521603285055,8.68917343092368
"Bottom","yes","ssp585","temp",2037,9,2037-09-15,"Celsius",8.0922796403335,8.1452387298968,9.92422934114784,6.96211358794189,6.97154439679323,8.75068238583292,8.93435448072886
"Bottom","yes","ssp585","temp",2037,10,2037-10-16,"Celsius",8.981907179427,8.97740362174366,9.97506420256019,7.21444588685408,7.40834755807709,8.60433363817816,9.42890260171091
"Bottom","yes","ssp585","temp",2037,11,2037-11-15,"Celsius",8.56490271578786,8.82393682968318,9.3183247656445,7.29946717328776,7.61940027553186,7.95868714412014,8.9792205616561
"Bottom","yes","ssp585","temp",2037,12,2037-12-16,"Celsius",7.84567238264209,8.32426424583792,8.46908360973471,6.62967856426228,7.10440556236149,6.39099608509325,8.26423425655052
"Bottom","yes","ssp585","temp",2038,1,2038-01-16,"Celsius",6.86685159075521,7.24516494635077,6.75047136145436,6.07868312944913,6.48316682660264,5.40332476230244,6.92274922237296
"Bottom","yes","ssp585","temp",2038,2,2038-02-14,"Celsius",6.76097472483583,7.65302802706497,6.1605452847856,5.74329280865743,6.1250938376193,4.95776866278769,6.74562816784464
"Bottom","yes","ssp585","temp",2038,3,2038-03-16,"Celsius",6.43648918682409,6.80098437712872,5.69026880954614,5.56574305165366,5.88947435349423,4.89762462536166,6.20413232225858
"Bottom","yes","ssp585","temp",2038,4,2038-04-15,"Celsius",6.01656924732016,6.29158342152537,5.80006178293642,5.71639972225334,5.93693960449226,5.2169294677286,5.99766527765636
"Bottom","yes","ssp585","temp",2038,5,2038-05-16,"Celsius",6.3157166153356,6.49294332831947,7.04032827109876,5.98786824091744,6.10644653278502,6.17792804084195,6.69358327434859
"Bottom","yes","ssp585","temp",2038,6,2038-06-15,"Celsius",7.04927643055898,7.03064121974981,8.29661986288491,6.45361790465122,6.40582385299433,7.089881451883,7.60695494137489
"Bottom","yes","ssp585","temp",2038,7,2038-07-16,"Celsius",7.51884119295245,7.229971244502,9.07473314065558,6.85621971600015,6.62790405141423,7.80954607083417,8.1383385361144
"Bottom","yes","ssp585","temp",2038,8,2038-08-16,"Celsius",7.87513533278981,7.52567212797556,9.61558298933792,7.10188209528267,6.7469253424456,8.37754673965719,8.56056980704329
"Bottom","yes","ssp585","temp",2038,9,2038-09-15,"Celsius",8.16396361582857,7.99985981650651,9.61464782468471,7.04517628597962,6.80929459285285,8.33063709972564,8.7717321668725
"Bottom","yes","ssp585","temp",2038,10,2038-10-16,"Celsius",8.91726604339984,8.6563264964829,9.55628450197042,7.16081525339152,7.11486569500821,8.17081589596302,9.13091482981451
"Bottom","yes","ssp585","temp",2038,11,2038-11-15,"Celsius",8.07866978692282,8.27265909107155,8.33769006352203,6.85712398803095,7.10934055663599,7.08722331923702,8.25118450752547
"Bottom","yes","ssp585","temp",2038,12,2038-12-16,"Celsius",6.84747454065877,6.88425600970661,6.65919710733972,5.81072405573949,5.98091862644761,5.31737181301349,6.77303279740313
"Bottom","yes","ssp585","temp",2039,1,2039-01-16,"Celsius",6.08926773610991,6.41644663155478,6.27845992768055,5.42879664977937,5.77301764052712,5.06152307001207,6.26843740446584
"Bottom","yes","ssp585","temp",2039,2,2039-02-14,"Celsius",5.80012385897568,6.60065310318929,6.03912650898401,5.01365497577529,5.4488920770945,4.8623019240123,6.13744411355546
"Bottom","yes","ssp585","temp",2039,3,2039-03-16,"Celsius",4.63427754057368,4.78317197920845,4.87466332485898,4.18202652101468,4.36358035105604,4.10480664076137,4.78545643605071
"Bottom","yes","ssp585","temp",2039,4,2039-04-15,"Celsius",4.4099913279114,4.78112706710941,5.29044602693672,4.17763244409594,4.55087168339883,4.63599217243197,4.91377808153625
"Bottom","yes","ssp585","temp",2039,5,2039-05-16,"Celsius",4.91770968042453,5.42403638042162,6.69982947274513,4.5414762904117,5.02944683894706,5.77982716465645,5.86723267081263
"Bottom","yes","ssp585","temp",2039,6,2039-06-15,"Celsius",5.8034291133749,6.21889232774278,8.20001891170046,5.11005162691388,5.54312029497595,6.98460844347847,7.00426599553354
"Bottom","yes","ssp585","temp",2039,7,2039-07-16,"Celsius",6.42980967287004,6.6072915858726,9.09601367608574,5.60880301895023,5.87566003950995,7.83294375031309,7.68413560337422
"Bottom","yes","ssp585","temp",2039,8,2039-08-16,"Celsius",6.91700939377224,7.02637640536499,9.67358195764039,5.92095507149633,6.12224952987666,8.43885051207265,8.19260295121176
"Bottom","yes","ssp585","temp",2039,9,2039-09-15,"Celsius",7.3725836235844,7.61344566031973,9.63662330792949,6.12817695837683,6.37803795721698,8.36045379631773,8.46354809651796
"Bottom","yes","ssp585","temp",2039,10,2039-10-16,"Celsius",7.78875649821982,8.16651436310157,9.44142579711616,6.22452784422354,6.66715090579128,8.0519149885598,8.64299954388397
"Bottom","yes","ssp585","temp",2039,11,2039-11-15,"Celsius",7.24274783080895,7.73320328225806,7.90089826749347,6.09665640399336,6.61021886365212,6.6990581355853,7.68039034765543
"Bottom","yes","ssp585","temp",2039,12,2039-12-16,"Celsius",6.81924335676136,7.37547873173017,7.51019423231732,5.78756225918843,6.36416803917333,5.82218311893628,7.2905444161479
"Bottom","yes","ssp585","temp",2040,1,2040-01-16,"Celsius",5.75885509242631,6.29504833912633,5.94826927886766,5.15264545584819,5.66898844626435,4.82241928042722,5.99803076566436
"Bottom","yes","ssp585","temp",2040,2,2040-02-15,"Celsius",5.89544225462282,6.75787345569393,5.73280278128363,5.08603655974933,5.54991375363012,4.62145179930949,6.06921309879095
"Bottom","yes","ssp585","temp",2040,3,2040-03-16,"Celsius",5.90813743277028,6.39836916891888,5.59503770782104,5.1600808989329,5.58501189101209,4.80505422023507,5.90731784741189
"Bottom","yes","ssp585","temp",2040,4,2040-04-15,"Celsius",5.65243817811442,6.00588334978431,5.83640881656726,5.36763794264388,5.67476737863705,5.25836332678999,5.83677917065262
"Bottom","yes","ssp585","temp",2040,5,2040-05-16,"Celsius",5.91233564804424,6.23093310178931,6.85418742684907,5.57052625962423,5.84245261422143,5.9602978067618,6.42877745688898
"Bottom","yes","ssp585","temp",2040,6,2040-06-15,"Celsius",6.6111099039254,6.85863831469005,8.24245078262324,5.98108346074457,6.22302407384383,7.03084950683761,7.41840064753569
"Bottom","yes","ssp585","temp",2040,7,2040-07-16,"Celsius",6.98762920035616,7.09819934302627,9.08981105740842,6.24774999127848,6.46871365158561,7.8261240495486,7.96819202263735
"Bottom","yes","ssp585","temp",2040,8,2040-08-16,"Celsius",7.35441814711123,7.47177449272714,9.7282728241562,6.4600781619205,6.67949326247841,8.49665768575555,8.45955227216044
"Bottom","yes","ssp585","temp",2040,9,2040-09-15,"Celsius",7.88649779509404,8.11683849178704,9.79742888721974,6.72366705711373,6.93984837597625,8.57863744737128,8.81506236730248
"Bottom","yes","ssp585","temp",2040,10,2040-10-16,"Celsius",8.63636702784021,8.75960293909531,9.3696124428797,6.92776254006759,7.20926595091059,7.97757431935916,9.00265639440199
"Bottom","yes","ssp585","temp",2040,11,2040-11-15,"Celsius",8.24347687723943,8.51965268426229,8.49046606722738,7.00705479064796,7.3378668944294,7.22299126651775,8.434116618589
"Bottom","yes","ssp585","temp",2040,12,2040-12-16,"Celsius",6.98530694958965,7.0551519568906,6.62078440891306,5.92380632056409,6.11425075555936,5.29458540882054,6.84078895380096
"Bottom","yes","ssp585","temp",2041,1,2041-01-16,"Celsius",5.0693864508268,4.75476500379546,4.65290891813735,4.57640361947906,4.34908162463198,3.88439886027856,4.79122497760383
"Bottom","yes","ssp585","temp",2041,2,2041-02-14,"Celsius",3.44850216155989,3.6849096188831,4.01830535413837,3.22791254682399,3.57538594102518,3.27341088119136,3.77345400927719
"Bottom","yes","ssp585","temp",2041,3,2041-03-16,"Celsius",2.60859552120277,3.52860535838525,3.88104423895428,2.6267321126951,3.41486198439998,3.13894864208753,3.4466318784524
"Bottom","yes","ssp585","temp",2041,4,2041-04-15,"Celsius",3.19085094455629,3.74319346998021,4.45221659238241,3.00994969013559,3.5984135345752,3.68045118922051,3.91850720395828
"Bottom","yes","ssp585","temp",2041,5,2041-05-16,"Celsius",3.88388694832145,4.35161519259046,5.86914257937107,3.47187295682103,3.94890629869614,4.80861322297149,4.91403762552806
"Bottom","yes","ssp585","temp",2041,6,2041-06-15,"Celsius",4.73532466374307,5.13697590301051,7.40935372169039,3.95816961068887,4.39329039279117,6.12296368561092,6.05743201161222
"Bottom","yes","ssp585","temp",2041,7,2041-07-16,"Celsius",5.42637206133404,5.84378125648508,8.88795829784269,4.45942872812788,4.9532819509547,7.60418949410684,7.1084793857513
"Bottom","yes","ssp585","temp",2041,8,2041-08-16,"Celsius",6.09280845609719,6.53120870516265,9.68085598315413,4.90509575624962,5.50273834347091,8.44653901443209,7.83801350380756
"Bottom","yes","ssp585","temp",2041,9,2041-09-15,"Celsius",6.76904956011424,7.45045500754324,9.89247569768191,5.42884119577043,6.1961326117966,8.70759852085617,8.37418410722374
"Bottom","yes","ssp585","temp",2041,10,2041-10-16,"Celsius",7.50048594239004,8.37189588795772,9.81369757909741,5.98535920536704,6.85488073084736,8.43728806702476,8.79436733807212
"Bottom","yes","ssp585","temp",2041,11,2041-11-15,"Celsius",7.22601568760442,8.0478302456383,8.44084463398163,6.08143458522732,6.90132174929185,7.17889402631309,8.0099000817071
"Bottom","yes","ssp585","temp",2041,12,2041-12-16,"Celsius",6.19092732034567,6.44941117553285,6.15530012988782,5.27207101170445,5.64165494858396,5.01846023767211,6.24893040293037
"Bottom","yes","ssp585","temp",2042,1,2042-01-16,"Celsius",4.94014795078795,5.33855944132932,5.10885314334477,4.46838909046552,4.84934949279434,4.2145656668746,5.13048634301767
"Bottom","yes","ssp585","temp",2042,2,2042-02-14,"Celsius",4.67626751527687,5.38997981959832,4.88751520061522,4.16023626510663,4.67097596829023,3.95683590180103,4.97617718866286
"Bottom","yes","ssp585","temp",2042,3,2042-03-16,"Celsius",3.83043929449193,4.33783955563784,4.23471424129078,3.56484913711677,4.0268146165814,3.48273732881216,4.15834534546961
"Bottom","yes","ssp585","temp",2042,4,2042-04-15,"Celsius",4.07708688895152,4.55088661319019,4.75177402473168,3.85877927722724,4.33959188945945,4.02193216284859,4.5174199435385
"Bottom","yes","ssp585","temp",2042,5,2042-05-16,"Celsius",4.72409255354009,5.10286293946593,6.27643884727584,4.3411580753783,4.70584177841449,5.2848116762523,5.53334250843834
"Bottom","yes","ssp585","temp",2042,6,2042-06-15,"Celsius",5.61413107869056,5.79444029831981,7.75308161392909,4.90590586014473,5.09202479044628,6.4975487062017,6.63127834402442
"Bottom","yes","ssp585","temp",2042,7,2042-07-16,"Celsius",6.37435608888921,6.41391913607409,8.99512459172594,5.54528444736315,5.6420515292394,7.72201747843804,7.56864451588227
